Synthetic_ID,Department,Years_of_Experience,Overtime_Hours,Absenteeism_Days,Patient_Load,Workdays_per_Month,Previous_Satisfaction_Rating,Overtime_Ratio,Workload_Intensity,Shift_Duration_Hours,Primary_Shift_Type,Scheduling_Assignments,Weekend_Work_Frequency,Consecutive_Assignments,Consecutive_Work_Days,Consecutive_Days_Off,Skill_Diversity,Contract_Flexibility,INRC_Shift_Pattern,INRC_Expected_Hours,Satisfaction_Score,Workload_Complexity,Scheduling_Stress_Index,Work_Life_Balance_Score,Skill_Utilization,Shift_Pattern_Consistency,Duration_Alignment,Scheduling_Harmony_Score
SYNTH_00616,ER,2,10,1,10,27,3.28,0.99999990000001,0.9,10,Day,0,0,2,2,0,1.0,FullTime,Day,8,3.44,0.0,0.4857142457142897,0.0,100.0,1,0,0.37857143857142755
SYNTH_00617,General Medicine,3,14,2,6,21,4.33,1.166666569444453,0.7,12,Late,0,0,0,0,3,2.0,HalfTime,Day,8,2.25,0.0,0.4666666277777812,3.0,200.0,0,0,0.8833333430555548
SYNTH_00618,Pediatrics,18,14,3,16,29,4.97,1.7499997812500274,0.9666666666666668,8,Early,0,0,0,0,2,1.0,20Percent,Day,8,2.08,0.0,0.699999912500011,2.0,100.0,0,1,0.8250000218749972
SYNTH_00619,Pediatrics,1,15,3,6,22,1.65,1.4999998500000151,0.7333333333333333,10,Day,0,0,2,2,0,1.0,PartTime,Day,8,3.39,0.0,0.6857142257142919,0.0,100.0,1,0,0.32857144357142704
SYNTH_00620,General Medicine,6,9,0,10,26,3.77,1.1249998593750177,0.8666666666666667,8,Early,0,0,0,0,5,2.0,20Percent,Day,8,4.46,0.0,0.44999994375000707,5.0,200.0,0,1,1.6375000140624982
SYNTH_00621,ICU,5,11,4,21,20,3.7,1.099999890000011,0.6666666666666666,10,Day,0,0,0,0,2,2.0,PartTime,Day,8,4.79,0.0,0.4399999560000044,2.0,200.0,1,0,0.8900000109999989
SYNTH_00622,Pediatrics,1,12,1,7,26,4.92,0.9999999166666736,0.8666666666666667,12,Late,0,0,0,0,3,3.0,PartTime,Day,8,1.42,0.0,0.3999999666666695,3.0,300.0,0,0,0.9000000083333326
SYNTH_00623,ICU,19,3,0,6,28,4.94,0.2499999791666684,0.9333333333333332,12,Late,0,0,0,0,4,0.0,0,Day,8,1.62,0.0,0.09999999166666737,4.0,0.0,0,0,1.2250000020833332
SYNTH_00624,ER,1,6,1,24,29,3.75,0.599999940000006,0.9666666666666668,10,Day,0,0,0,0,3,1.0,HalfTime,Day,8,4.78,0.0,0.23999997600000242,3.0,100.0,1,0,1.1900000059999993
SYNTH_00625,ICU,16,1,0,12,29,1.97,0.0833333263888894,0.9666666666666668,12,Late,0,0,0,0,3,2.0,20Percent,Day,8,3.95,0.0,0.03333333055555576,3.0,200.0,0,0,0.9916666673611111
SYNTH_00626,ER,12,14,4,16,23,4.19,1.399999860000014,0.7666666666666667,10,Day,0,0,0,0,2,2.0,HalfTime,Day,8,4.53,0.0,0.5599999440000056,2.0,200.0,1,0,0.8600000139999986
SYNTH_00627,ICU,8,7,0,8,17,1.43,0.5833332847222263,0.5666666666666667,12,Late,0,0,3,3,0,1.0,HalfTime,Early,8,1.81,0.0,0.3619047424603191,0.0,100.0,0,0,0.15952381438492022
SYNTH_00628,Pediatrics,16,6,1,9,24,4.12,0.7499999062500118,0.8,8,Early,0,0,4,4,0,0.0,0,Day,8,3.35,0.0,0.4714285339285761,0.0,0.0,0,1,0.382142866517856
SYNTH_00629,Pediatrics,1,14,3,17,18,4.64,1.166666569444453,0.6,12,Late,0,0,0,0,4,0.0,0,Day,8,3.8,0.0,0.4666666277777812,4.0,0.0,0,0,1.1333333430555548
SYNTH_00630,ER,4,13,1,19,27,2.53,1.6249997968750256,0.9,8,Early,0,0,0,0,6,0.0,0,Day,8,3.72,0.0,0.6499999187500103,6.0,0.0,0,1,1.8375000203124974
SYNTH_00631,General Medicine,10,7,2,20,20,3.52,0.5833332847222263,0.6666666666666666,12,Late,0,0,0,0,3,1.0,PartTime,Day,8,2.63,0.0,0.23333331388889056,3.0,100.0,0,0,0.9416666715277774
SYNTH_00632,ER,11,11,2,14,22,2.72,1.3749998281250215,0.7333333333333333,8,Early,0,0,0,0,2,1.0,PartTime,Day,8,1.06,0.0,0.5499999312500087,2.0,100.0,0,1,0.8625000171874978
SYNTH_00633,ER,17,12,2,20,19,2.75,0.9999999166666736,0.6333333333333333,12,Late,0,0,0,0,4,1.0,HalfTime,Day,8,3.33,0.0,0.3999999666666695,4.0,100.0,0,0,1.1500000083333326
SYNTH_00634,ICU,7,10,2,16,17,2.24,1.2499998437500195,0.5666666666666667,8,Early,0,0,0,0,4,0.0,0,Day,8,2.01,0.0,0.4999999375000078,4.0,0.0,0,1,1.375000015624998
SYNTH_00635,ICU,12,16,4,21,20,4.05,1.5999998400000162,0.6666666666666666,10,Day,0,0,4,4,0,0.0,0,Night,12,2.8,0.0,0.8114285074285779,0.0,0.0,0,0,0.047142873142855535
SYNTH_00636,ER,7,16,3,20,18,4.74,1.5999998400000162,0.6,10,Day,0,0,0,0,4,0.0,0,Day,8,4.83,0.0,0.6399999360000065,4.0,0.0,1,0,1.3400000159999983
SYNTH_00637,Pediatrics,12,3,3,16,23,4.76,0.3749999531250059,0.7666666666666667,8,Early,0,0,2,4,0,2.0,FullTime,Late,8,2.6,0.0,0.32142855267857373,0.0,200.0,0,1,0.4196428618303566
SYNTH_00638,ICU,15,7,1,12,27,1.7,0.5833332847222263,0.9,12,Late,0,0,0,0,2,1.0,PartTime,Day,8,4.36,0.0,0.23333331388889056,2.0,100.0,0,0,0.6916666715277774
SYNTH_00639,General Medicine,2,4,0,24,17,4.5,0.4999999375000079,0.5666666666666667,8,Early,0,0,2,2,0,1.0,FullTime,Early,8,1.75,0.0,0.28571426071428885,0.0,100.0,1,1,0.6785714348214278
SYNTH_00640,ICU,14,15,1,7,18,3.95,1.249999895833342,0.6,12,Late,0,0,3,3,0,2.0,FullTime,Late,8,3.69,0.0,0.6285713869047653,0.0,200.0,1,0,0.34285715327380867
SYNTH_00641,ICU,13,3,1,20,21,2.01,0.299999970000003,0.7,10,Day,0,0,1,1,0,0.0,0,Early,8,4.91,0.0,0.16285713085714407,0.0,0.0,0,0,0.209285717285714
SYNTH_00642,General Medicine,4,14,1,17,21,1.27,1.166666569444453,0.7,12,Late,0,0,4,4,0,2.0,HalfTime,Night,12,1.41,0.0,0.6380951992063526,0.0,200.0,0,1,0.34047620019841185
SYNTH_00643,ER,14,11,1,23,26,2.07,1.099999890000011,0.8666666666666667,10,Day,0,0,0,0,2,2.0,PartTime,Day,8,1.03,0.0,0.4399999560000044,2.0,200.0,1,0,0.8900000109999989
SYNTH_00644,General Medicine,14,4,3,12,26,4.65,0.3333333055555579,0.8666666666666667,12,Late,0,0,1,3,0,1.0,FullTime,Day,8,2.73,0.0,0.2619047507936517,0.0,100.0,0,0,0.18452381230158707
SYNTH_00645,ER,16,15,0,9,18,3.53,1.249999895833342,0.6,12,Late,0,0,1,3,0,1.0,FullTime,Night,12,1.37,0.0,0.6285713869047653,0.0,100.0,0,1,0.34285715327380867
SYNTH_00646,ER,7,13,1,24,20,3.88,1.083333243055563,0.6666666666666666,12,Late,0,0,1,3,0,1.0,FullTime,Night,12,3.99,0.0,0.5619047257936538,0.0,100.0,0,1,0.35952381855158655
SYNTH_00647,ER,19,9,3,12,26,2.03,1.1249998593750177,0.8666666666666667,8,Early,0,0,0,0,2,1.0,HalfTime,Day,8,4.66,0.0,0.44999994375000707,2.0,100.0,0,1,0.8875000140624982
SYNTH_00648,General Medicine,2,6,1,16,27,3.88,0.7499999062500118,0.9,8,Early,0,0,1,2,0,1.0,HalfTime,Day,8,2.74,0.0,0.3857142482142904,0.0,100.0,0,1,0.4035714379464274
SYNTH_00649,ER,10,12,2,5,17,1.11,1.199999880000012,0.5666666666666667,10,Day,0,0,0,0,3,2.0,HalfTime,Day,8,2.03,0.0,0.47999995200000484,3.0,200.0,1,0,1.1300000119999987
SYNTH_00650,Pediatrics,18,19,1,24,20,2.5,1.899999810000019,0.6666666666666666,10,Day,0,0,0,0,3,1.0,20Percent,Day,8,2.74,0.0,0.7599999240000077,3.0,100.0,1,0,1.060000018999998
SYNTH_00651,General Medicine,17,4,1,10,26,3.51,0.4999999375000079,0.8666666666666667,8,Early,0,0,2,4,0,1.0,FullTime,Day,8,3.89,0.0,0.3714285464285746,0.0,100.0,0,1,0.4071428633928563
SYNTH_00652,Pediatrics,5,2,4,22,16,1.58,0.199999980000002,0.5333333333333333,10,Day,0,0,0,0,4,0.0,0,Day,8,1.04,0.0,0.0799999920000008,4.0,0.0,1,0,1.4800000019999997
SYNTH_00653,ER,12,14,2,12,22,4.29,1.7499997812500274,0.7333333333333333,8,Early,0,0,1,3,0,1.0,FullTime,Day,8,3.36,0.0,0.8285713410714396,0.0,100.0,0,1,0.2928571647321401
SYNTH_00654,ICU,6,3,0,11,16,1.94,0.2499999791666684,0.5333333333333333,12,Late,0,0,1,3,0,2.0,HalfTime,Early,8,3.45,0.0,0.22857142023809593,0.0,200.0,0,0,0.192857144940476
SYNTH_00655,ER,9,14,1,5,25,3.61,1.399999860000014,0.8333333333333334,10,Day,0,0,0,0,2,1.0,PartTime,Day,8,3.55,0.0,0.5599999440000056,2.0,100.0,1,0,0.8600000139999986
SYNTH_00656,Pediatrics,1,13,0,20,21,2.62,1.299999870000013,0.7,10,Day,0,0,0,0,4,2.0,20Percent,Day,8,1.97,0.0,0.5199999480000053,4.0,200.0,1,0,1.3700000129999987
SYNTH_00657,Pediatrics,15,19,2,16,23,3.38,2.374999703125037,0.7666666666666667,8,Early,0,0,0,0,2,2.0,PartTime,Day,8,3.86,0.0,0.9499998812500149,2.0,200.0,0,1,0.7625000296874963
SYNTH_00658,General Medicine,6,18,1,10,15,1.43,1.7999998200000182,0.5,10,Day,0,0,1,3,0,1.0,FullTime,Early,8,1.37,0.0,0.8485713565714359,0.0,100.0,0,0,0.037857160857141026
SYNTH_00659,ICU,19,12,4,24,22,1.07,1.199999880000012,0.7333333333333333,10,Day,0,0,3,3,0,0.0,0,Late,8,1.8,0.0,0.6085713805714335,0.0,0.0,0,0,0.09785715485714164
SYNTH_00660,General Medicine,18,9,3,6,21,4.64,0.7499999375000053,0.7,12,Late,0,0,5,5,0,1.0,PartTime,Early,8,4.51,0.0,0.5142856892857164,0.0,100.0,0,0,0.1214285776785709
SYNTH_00661,Pediatrics,6,4,4,18,20,2.08,0.399999960000004,0.6666666666666666,10,Day,0,0,0,0,3,2.0,HalfTime,Day,8,3.95,0.0,0.1599999840000016,3.0,200.0,1,0,1.2100000039999996
SYNTH_00662,ER,13,19,4,8,20,4.28,1.5833332013889,0.6666666666666666,12,Late,0,0,3,3,0,1.0,FullTime,Early,8,1.05,0.0,0.7619047091269886,0.0,100.0,0,0,0.05952382271825285
SYNTH_00663,ICU,1,19,3,5,20,5.0,2.374999703125037,0.6666666666666666,8,Early,0,0,0,0,3,1.0,PartTime,Day,8,1.99,0.0,0.9499998812500149,3.0,100.0,0,1,1.0125000296874962
SYNTH_00664,ER,13,5,3,22,23,1.85,0.499999950000005,0.7666666666666667,10,Day,0,0,2,2,0,0.0,0,Day,8,1.86,0.0,0.2857142657142877,0.0,0.0,1,0,0.4285714335714281
SYNTH_00665,ER,7,3,3,17,16,2.06,0.2499999791666684,0.5333333333333333,12,Late,0,0,3,3,0,0.0,0,Night,12,2.08,0.0,0.22857142023809593,0.0,0.0,0,1,0.442857144940476
SYNTH_00666,ICU,15,1,1,6,15,3.65,0.1249999843750019,0.5,8,Early,0,0,0,0,4,1.0,20Percent,Day,8,1.99,0.0,0.04999999375000076,4.0,100.0,0,1,1.4875000015624997
SYNTH_00667,General Medicine,12,15,0,13,27,4.86,1.4999998500000151,0.9,10,Day,0,0,0,0,5,1.0,HalfTime,Day,8,1.25,0.0,0.5999999400000061,5.0,100.0,1,0,1.6000000149999984
SYNTH_00668,ER,1,17,0,6,26,4.66,2.124999734375033,0.8666666666666667,8,Early,0,0,0,0,3,3.0,PartTime,Day,8,2.84,0.0,0.8499998937500133,3.0,300.0,0,1,1.0375000265624967
SYNTH_00669,Pediatrics,15,4,3,13,20,3.01,0.399999960000004,0.6666666666666666,10,Day,0,0,2,2,0,1.0,HalfTime,Night,12,3.93,0.0,0.24571426971428728,0.0,100.0,0,0,0.18857143257142817
SYNTH_00670,ER,4,3,4,5,24,4.18,0.3749999531250059,0.8,8,Early,0,0,0,0,3,1.0,HalfTime,Day,8,3.43,0.0,0.14999998125000236,3.0,100.0,0,1,1.2125000046874994
SYNTH_00671,ICU,13,12,2,15,25,1.54,1.4999998125000236,0.8333333333333334,8,Early,0,0,0,0,4,0.0,0,Day,8,3.69,0.0,0.5999999250000094,4.0,0.0,0,1,1.3500000187499976
SYNTH_00672,ICU,5,18,3,7,22,4.91,1.4999998750000103,0.7333333333333333,12,Late,0,0,0,0,3,1.0,PartTime,Day,8,1.32,0.0,0.5999999500000042,3.0,100.0,0,0,0.8500000124999989
SYNTH_00673,ICU,2,1,4,24,17,4.86,0.1249999843750019,0.5666666666666667,8,Early,0,0,3,3,0,1.0,PartTime,Night,12,4.81,0.0,0.1785714223214293,0.0,100.0,0,0,0.20535714441964267
SYNTH_00674,General Medicine,1,12,4,8,26,1.65,1.199999880000012,0.8666666666666667,10,Day,0,0,0,0,2,1.0,20Percent,Day,8,4.35,0.0,0.47999995200000484,2.0,100.0,1,0,0.8800000119999988
SYNTH_00675,ER,16,10,1,22,24,2.2,0.99999990000001,0.8,10,Day,0,0,0,0,6,0.0,0,Day,8,4.22,0.0,0.39999996000000404,6.0,0.0,1,0,1.900000009999999
SYNTH_00676,General Medicine,6,3,1,10,15,1.4,0.2499999791666684,0.5,12,Late,0,0,0,0,2,2.0,FullTime,Day,8,4.29,0.0,0.09999999166666737,2.0,200.0,0,0,0.7250000020833332
SYNTH_00677,General Medicine,16,19,0,7,23,2.09,1.899999810000019,0.7666666666666667,10,Day,0,0,1,4,0,2.0,PartTime,Night,12,4.73,0.0,0.9314284954285791,0.0,200.0,0,0,0.01714287614285523
SYNTH_00678,ICU,14,19,0,15,27,4.26,1.899999810000019,0.9,10,Day,0,0,3,3,0,0.0,0,Day,8,3.18,0.0,0.8885713525714363,0.0,0.0,1,0,0.27785716185714093
SYNTH_00679,ICU,3,14,2,19,27,2.51,1.399999860000014,0.9,10,Day,0,0,0,0,5,0.0,0,Day,8,1.8,0.0,0.5599999440000056,5.0,0.0,1,0,1.6100000139999986
SYNTH_00680,General Medicine,15,3,2,9,15,1.35,0.3749999531250059,0.5,8,Early,0,0,1,3,0,0.0,0,Early,8,3.47,0.0,0.2785714098214309,0.0,0.0,1,1,0.6803571475446423
SYNTH_00681,ER,3,8,2,24,17,2.37,0.9999998750000156,0.5666666666666667,8,Early,0,0,0,0,4,1.0,PartTime,Day,8,3.97,0.0,0.39999995000000627,4.0,100.0,0,1,1.4000000124999985
SYNTH_00682,Pediatrics,2,6,2,14,22,4.93,0.599999940000006,0.7333333333333333,10,Day,0,0,0,0,2,3.0,PartTime,Day,8,3.95,0.0,0.23999997600000242,2.0,300.0,1,0,0.9400000059999993
SYNTH_00683,General Medicine,1,18,4,16,28,3.52,1.4999998750000103,0.9333333333333332,12,Late,0,0,0,0,5,0.0,0,Day,8,3.09,0.0,0.5999999500000042,5.0,0.0,0,0,1.350000012499999
SYNTH_00684,ER,9,18,4,19,17,2.66,2.249999718750036,0.5666666666666667,8,Early,0,0,0,0,5,1.0,HalfTime,Day,8,1.27,0.0,0.8999998875000144,5.0,100.0,0,1,1.5250000281249965
SYNTH_00685,ICU,9,5,0,21,27,1.67,0.4166666319444473,0.9,12,Late,0,0,0,0,2,1.0,FullTime,Day,8,2.48,0.0,0.16666665277777892,2.0,100.0,0,0,0.7083333368055553
SYNTH_00686,ICU,7,5,1,14,18,4.94,0.499999950000005,0.6,10,Day,0,0,0,0,4,1.0,HalfTime,Day,8,4.68,0.0,0.19999998000000202,4.0,100.0,1,0,1.4500000049999995
SYNTH_00687,ER,3,19,1,10,22,4.28,1.899999810000019,0.7333333333333333,10,Day,0,0,1,3,0,0.0,0,Early,8,3.34,0.0,0.8885713525714363,0.0,0.0,0,0,0.027857161857140933
SYNTH_00688,Pediatrics,18,14,3,22,15,2.13,1.7499997812500274,0.5,8,Early,0,0,2,2,0,1.0,FullTime,Late,8,3.15,0.0,0.7857141982142968,0.0,100.0,0,1,0.3035714504464258
SYNTH_00689,ICU,11,14,4,17,27,1.28,1.399999860000014,0.9,10,Day,0,0,0,0,3,1.0,PartTime,Day,8,2.08,0.0,0.5599999440000056,3.0,100.0,1,0,1.1100000139999986
SYNTH_00690,ICU,7,19,2,7,27,1.23,2.374999703125037,0.9,8,Early,0,0,2,2,0,2.0,PartTime,Day,8,2.47,0.0,1.0357141669643006,0.0,200.0,0,1,0.25
SYNTH_00691,ICU,9,8,2,14,20,1.48,0.7999999200000081,0.6666666666666666,10,Day,0,0,2,2,0,1.0,PartTime,Night,12,4.58,0.0,0.40571425371428893,0.0,100.0,0,0,0.14857143657142777
SYNTH_00692,ER,1,3,3,18,15,3.32,0.299999970000003,0.5,10,Day,0,0,0,0,3,2.0,PartTime,Day,8,3.67,0.0,0.11999998800000121,3.0,200.0,1,0,1.2200000029999998
SYNTH_00693,General Medicine,14,17,1,10,28,4.72,2.124999734375033,0.9333333333333332,8,Early,0,0,0,0,2,2.0,PartTime,Day,8,4.15,0.0,0.8499998937500133,2.0,200.0,0,1,0.7875000265624967
SYNTH_00694,ICU,6,17,2,7,15,2.99,2.124999734375033,0.5,8,Early,0,0,0,0,2,1.0,FullTime,Day,8,2.82,0.0,0.8499998937500133,2.0,100.0,0,1,0.7875000265624967
SYNTH_00695,General Medicine,7,4,1,20,28,4.37,0.4999999375000079,0.9333333333333332,8,Early,0,0,0,0,2,2.0,FullTime,Day,8,3.52,0.0,0.19999997500000316,2.0,200.0,0,1,0.9500000062499991
SYNTH_00696,Pediatrics,10,19,3,11,22,2.78,1.899999810000019,0.7333333333333333,10,Day,0,0,0,0,5,1.0,20Percent,Day,8,1.99,0.0,0.7599999240000077,5.0,100.0,1,0,1.560000018999998
SYNTH_00697,ICU,7,10,1,24,25,3.83,0.99999990000001,0.8333333333333334,10,Day,0,0,0,0,3,1.0,20Percent,Day,8,3.82,0.0,0.39999996000000404,3.0,100.0,1,0,1.150000009999999
SYNTH_00698,ICU,2,4,1,18,18,3.93,0.3333333055555579,0.6,12,Late,0,0,0,0,3,0.0,0,Day,8,2.71,0.0,0.13333332222222316,3.0,0.0,0,0,0.9666666694444442
SYNTH_00699,Pediatrics,4,3,1,13,26,1.7,0.3749999531250059,0.8666666666666667,8,Early,0,0,0,0,4,2.0,20Percent,Day,8,2.77,0.0,0.14999998125000236,4.0,200.0,0,1,1.4625000046874994
SYNTH_00700,ICU,17,11,2,19,15,2.44,1.099999890000011,0.5,10,Day,0,0,0,0,2,0.0,0,Day,8,3.6,0.0,0.4399999560000044,2.0,0.0,1,0,0.8900000109999989
SYNTH_00701,General Medicine,1,1,0,7,24,3.55,0.099999990000001,0.8,10,Day,0,0,2,2,0,3.0,FullTime,Late,8,4.75,0.0,0.1257142817142861,0.0,300.0,0,0,0.21857142957142847
SYNTH_00702,ER,10,12,4,6,21,1.28,1.4999998125000236,0.7,8,Early,0,0,2,4,0,0.0,0,Late,8,1.26,0.0,0.7714284964285808,0.0,0.0,0,1,0.3071428758928548
SYNTH_00703,General Medicine,19,9,1,6,19,2.45,0.7499999375000053,0.6333333333333333,12,Late,0,0,0,0,2,2.0,FullTime,Day,8,4.3,0.0,0.29999997500000214,2.0,200.0,0,0,0.6750000062499995
SYNTH_00704,ER,15,8,1,7,19,3.14,0.9999998750000156,0.6333333333333333,8,Early,0,0,4,4,0,0.0,0,Early,8,2.17,0.0,0.5714285214285777,0.0,0.0,1,1,0.6071428696428556
SYNTH_00705,ER,10,9,1,22,15,4.98,0.7499999375000053,0.5,12,Late,0,0,1,4,0,2.0,FullTime,Late,8,2.78,0.0,0.47142854642857357,0.0,200.0,1,0,0.38214286339285664
SYNTH_00706,General Medicine,19,6,0,18,28,2.9,0.599999940000006,0.9333333333333332,10,Day,0,0,0,0,2,1.0,FullTime,Day,8,1.09,0.0,0.23999997600000242,2.0,100.0,1,0,0.9400000059999993
SYNTH_00707,General Medicine,12,3,3,24,24,4.26,0.2499999791666684,0.8,12,Late,0,0,3,3,0,0.0,0,Late,8,2.2,0.0,0.22857142023809593,0.0,0.0,1,0,0.442857144940476
SYNTH_00708,General Medicine,16,18,2,22,25,2.73,1.7999998200000182,0.8333333333333334,10,Day,0,0,0,0,6,0.0,0,Day,8,3.01,0.0,0.7199999280000073,6.0,0.0,1,0,1.8200000179999982
SYNTH_00709,General Medicine,9,9,0,14,20,4.19,1.1249998593750177,0.6666666666666666,8,Early,0,0,0,0,2,2.0,HalfTime,Day,8,1.22,0.0,0.44999994375000707,2.0,200.0,0,1,0.8875000140624982
SYNTH_00710,Pediatrics,15,2,1,6,28,3.38,0.2499999687500039,0.9333333333333332,8,Early,0,0,0,0,2,1.0,PartTime,Day,8,2.96,0.0,0.09999998750000157,2.0,100.0,0,1,0.9750000031249996
SYNTH_00711,ICU,17,18,0,5,23,4.55,2.249999718750036,0.7666666666666667,8,Early,0,0,2,4,0,2.0,HalfTime,Day,8,4.71,0.0,1.0714284589285858,0.0,200.0,0,1,0.25
SYNTH_00712,ER,14,1,0,8,23,2.64,0.0833333263888894,0.7666666666666667,12,Late,0,0,0,0,7,2.0,HalfTime,Day,8,1.42,0.0,0.03333333055555576,7.0,200.0,0,0,1.991666667361111
SYNTH_00713,General Medicine,18,19,0,18,22,3.42,1.899999810000019,0.7333333333333333,10,Day,0,0,0,0,3,2.0,HalfTime,Day,8,4.06,0.0,0.7599999240000077,3.0,200.0,1,0,1.060000018999998
SYNTH_00714,General Medicine,2,9,3,5,19,3.52,1.1249998593750177,0.6333333333333333,8,Early,0,0,4,4,0,2.0,PartTime,Day,8,2.64,0.0,0.6214285151785784,0.0,200.0,0,1,0.3446428712053554
SYNTH_00715,General Medicine,4,1,4,18,15,2.67,0.1249999843750019,0.5,8,Early,0,0,0,0,4,1.0,HalfTime,Day,8,3.62,0.0,0.04999999375000076,4.0,100.0,0,1,1.4875000015624997
SYNTH_00716,Pediatrics,18,1,2,20,23,1.58,0.099999990000001,0.7666666666666667,10,Day,0,0,3,3,0,2.0,FullTime,Night,12,2.04,0.0,0.16857142457142896,0.0,200.0,0,0,0.20785714385714277
SYNTH_00717,General Medicine,7,16,3,18,15,1.37,1.9999997500000315,0.5,8,Early,0,0,1,1,0,1.0,FullTime,Night,12,1.64,0.0,0.8428570428571555,0.0,100.0,0,0,0.039285739285711135
SYNTH_00718,General Medicine,13,15,3,24,22,1.07,1.4999998500000151,0.7333333333333333,10,Day,0,0,3,3,0,1.0,HalfTime,Early,8,1.64,0.0,0.7285713685714347,0.0,100.0,0,0,0.06785715785714133
SYNTH_00719,General Medicine,15,15,4,7,19,4.49,1.4999998500000151,0.6333333333333333,10,Day,0,0,0,0,4,1.0,HalfTime,Day,8,1.28,0.0,0.5999999400000061,4.0,100.0,1,0,1.3500000149999984
SYNTH_00720,ICU,1,13,3,7,17,1.95,1.299999870000013,0.5666666666666667,10,Day,0,0,0,0,2,0.0,0,Day,8,1.74,0.0,0.5199999480000053,2.0,0.0,1,0,0.8700000129999987
SYNTH_00721,Pediatrics,11,6,0,13,25,1.85,0.599999940000006,0.8333333333333334,10,Day,0,0,0,0,5,1.0,20Percent,Day,8,3.66,0.0,0.23999997600000242,5.0,100.0,1,0,1.6900000059999993
SYNTH_00722,General Medicine,10,10,0,10,21,3.94,0.99999990000001,0.7,10,Day,0,0,3,3,0,2.0,FullTime,Late,8,4.53,0.0,0.5285713885714326,0.0,200.0,0,0,0.11785715285714185
SYNTH_00723,ER,5,0,1,17,21,2.28,0.0,0.7,12,Late,0,0,4,4,0,1.0,FullTime,Night,12,4.26,0.0,0.1714285714285714,0.0,100.0,0,1,0.4571428571428572
SYNTH_00724,ER,16,10,3,6,23,3.02,1.2499998437500195,0.7666666666666667,8,Early,0,0,0,0,3,0.0,0,Day,8,3.74,0.0,0.4999999375000078,3.0,0.0,0,1,1.125000015624998
SYNTH_00725,ER,11,3,1,12,21,1.65,0.2499999791666684,0.7,12,Late,0,0,0,0,3,0.0,0,Day,8,1.44,0.0,0.09999999166666737,3.0,0.0,0,0,0.9750000020833332
SYNTH_00726,Pediatrics,6,6,2,6,27,4.84,0.7499999062500118,0.9,8,Early,0,0,1,4,0,1.0,FullTime,Late,8,2.16,0.0,0.4714285339285761,0.0,100.0,0,1,0.382142866517856
SYNTH_00727,Pediatrics,9,14,0,8,25,4.41,1.166666569444453,0.8333333333333334,12,Late,0,0,0,0,5,2.0,HalfTime,Day,8,2.24,0.0,0.4666666277777812,5.0,200.0,0,0,1.3833333430555548
SYNTH_00728,ER,13,17,2,19,28,4.46,1.6999998300000172,0.9333333333333332,10,Day,0,0,0,0,2,1.0,20Percent,Day,8,2.0,0.0,0.679999932000007,2.0,100.0,1,0,0.8300000169999983
SYNTH_00729,General Medicine,8,11,4,8,17,2.63,1.3749998281250215,0.5666666666666667,8,Early,0,0,1,3,0,2.0,FullTime,Night,12,3.06,0.0,0.6785713598214372,0.0,200.0,0,0,0.08035716004464069
SYNTH_00730,Pediatrics,14,16,0,17,25,4.05,1.9999997500000315,0.8333333333333334,8,Early,0,0,2,4,0,0.0,0,Late,8,3.14,0.0,0.971428471428584,0.0,0.0,0,1,0.25714288214285397
SYNTH_00731,ER,1,0,2,16,27,1.58,0.0,0.9,12,Late,0,0,1,4,0,2.0,FullTime,Early,8,2.43,0.0,0.1714285714285714,0.0,200.0,0,0,0.20714285714285716
SYNTH_00732,ER,17,10,4,17,29,1.03,0.8333332638888947,0.9666666666666668,12,Late,0,0,0,0,7,0.0,0,Day,8,2.42,0.0,0.3333333055555579,7.0,0.0,0,0,1.9166666736111106
SYNTH_00733,General Medicine,5,0,2,18,28,1.08,0.0,0.9333333333333332,8,Early,0,0,1,3,0,1.0,PartTime,Night,12,4.31,0.0,0.12857142857142856,0.0,100.0,0,0,0.21785714285714286
SYNTH_00734,ICU,2,14,4,24,27,3.35,1.166666569444453,0.9,12,Late,0,0,3,3,0,1.0,PartTime,Early,8,4.16,0.0,0.5952380563492097,0.0,100.0,0,0,0.10119048591269758
SYNTH_00735,Pediatrics,9,9,4,22,15,2.82,0.7499999375000053,0.5,12,Late,0,0,0,0,5,1.0,PartTime,Day,8,2.23,0.0,0.29999997500000214,5.0,100.0,0,0,1.4250000062499995
SYNTH_00736,General Medicine,4,6,0,10,22,3.07,0.4999999583333368,0.7333333333333333,12,Late,0,0,2,2,0,2.0,FullTime,Night,12,4.66,0.0,0.28571426904762043,0.0,200.0,0,1,0.4285714327380949
SYNTH_00737,ER,17,1,1,15,26,1.03,0.099999990000001,0.8666666666666667,10,Day,0,0,5,5,0,0.0,0,Night,12,4.81,0.0,0.2542857102857147,0.0,0.0,0,0,0.18642857242857133
SYNTH_00738,ER,17,9,4,6,17,2.69,0.8999999100000091,0.5666666666666667,10,Day,0,0,0,0,2,2.0,FullTime,Day,8,2.31,0.0,0.35999996400000367,2.0,200.0,1,0,0.9100000089999991
SYNTH_00739,General Medicine,18,3,4,23,26,3.87,0.2499999791666684,0.8666666666666667,12,Late,0,0,0,0,7,0.0,0,Day,8,2.42,0.0,0.09999999166666737,7.0,0.0,0,0,1.9750000020833332
